logger,date,temp,Temp.Out,Out.Hum,Wind.Speed,Heat.Index,Rain,Solar.Rad.,Area,Humidity.sensor,Floor,Floor.on.top,Roof.structure,Wall.material,Fan,Evaporative.cooler,Flowing.ventilation,LCZ
X10692998,08/07/16,,33.8,88,1.8,45.9,1.52,365,Patparganj slum,yes,0,yes,floor on top,bricks,1,yes,1,2
X10693000,08/07/16,,33.8,88,1.8,45.9,1.52,365,Laxmi Nagar,yes,3,no,concrete,bricks,1,yes,1,2
X10706777,08/07/16,,33.8,88,1.8,45.9,1.52,365,Railway Colony,no,1,no,concrete,bricks,1,no,0,2
X10706780,08/07/16,35.1,33.8,88,1.8,45.9,1.52,365,Laxmi Nagar,no,4,no,tin sheet,bricks,1,no,0,2
X10706789,08/07/16,32.6,33.8,88,1.8,45.9,1.52,365,Sarai Kale Khan,no,2,yes,floor on top,bricks,1,yes,1,3
X10706790,08/07/16,34.1,33.8,88,1.8,45.9,1.52,365,Railway Colony,no,1,no,stone slab ,bricks,1,no,0,2
X10706791,08/07/16,32.3,33.8,88,1.8,45.9,1.52,365,Railway Colony,no,0,yes,floor on top,bricks,1,no,0.5,2
X10706792,08/07/16,31.9,33.8,88,1.8,45.9,1.52,365,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,1,5
X10706796,08/07/16,,33.8,88,1.8,45.9,1.52,365,Laxmi Nagar,no,3,no,concrete,bricks,1,no,1,2
X10706797,08/07/16,35.3,33.8,88,1.8,45.9,1.52,365,Patparganj slum,no,0,no,tin sheet ,bricks,1,no,0.5,2
X10706799,08/07/16,,33.8,88,1.8,45.9,1.52,365,Sarai Kale Khan,no,2,no,stone slab ,bricks,1,no,0.5,3
X10706800,08/07/16,33.7,33.8,88,1.8,45.9,1.52,365,Laxmi Nagar,no,2,yes,floor on top,bricks,1,no,1,2
X10706802,08/07/16,,33.8,88,1.8,45.9,1.52,365,Railway Colony,no,3,yes,floor on top,bricks,1,no,0,2
X10706806,08/07/16,33.4,33.8,88,1.8,45.9,1.52,365,Laxmi Nagar,no,4,no,concrete,bricks,1,yes,0.5,2
X10706809,08/07/16,,33.8,88,1.8,45.9,1.52,365,Lodhi Colony,no,2,no,tin sheet,cement ,1,yes,0,6
X10706810,08/07/16,32.8,33.8,88,1.8,45.9,1.52,365,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,0,5
X10706811,08/07/16,36,33.8,88,1.8,45.9,1.52,365,Railway Colony,no,1,no,stone slab ,bricks,1,no,0,2
X10706812,08/07/16,34.6,33.8,88,1.8,45.9,1.52,365,Lodhi Colony,no,2,no,concrete,bricks,1,yes,1,6
X10706813,08/07/16,34.5,33.8,88,1.8,45.9,1.52,365,Lodhi Colony,no,2,no,concrete,bricks,1,no,0,6
X10706814,08/07/16,36.3,33.8,88,1.8,45.9,1.52,365,Sarai Kale Khan,no,1,no,tin sheet,bricks ,1,yes,0.5,3
X10706815,08/07/16,32.3,33.8,88,1.8,45.9,1.52,365,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,0,5
X10706816,08/07/16,,33.8,88,1.8,45.9,1.52,365,Patparganj slum,no,0,no,tin sheet,bricks,1,no,0.5,2
X10706817,08/07/16,32.6,33.8,88,1.8,45.9,1.52,365,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,1,5
X10706827,08/07/16,31.5,33.8,88,1.8,45.9,1.52,365,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,1,5
X10706833,08/07/16,31.9,33.8,88,1.8,45.9,1.52,365,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,1,5
X10706834,08/07/16,35,33.8,88,1.8,45.9,1.52,365,Laxmi Nagar,no,4,no,concrete,bricks,0,no,0.5,2
X10706842,08/07/16,31.6,33.8,88,1.8,45.9,1.52,365,Kasturbha Nagar,no,0,yes,floor on top,bricks,1,yes,1,5
X10706851,08/07/16,33.7,33.8,88,1.8,45.9,1.52,365,Sarai Kale Khan,no,2,no,stone slab ,bricks,1,yes,0,3
X10706857,08/07/16,31.6,33.8,88,1.8,45.9,1.52,365,Lodhi Colony,no,1,yes,floor on top,concrete,1,no,1,6
X10706860,08/07/16,36.4,33.8,88,1.8,45.9,1.52,365,Sarai Kale Khan,no,4,no,tin sheet,bricks,1,no,0,3
X10706861,08/07/16,33,33.8,88,1.8,45.9,1.52,365,Lodhi Colony,no,2,no,concrete,bricks,0,yes,1,6
X10706867,08/07/16,32.7,33.8,88,1.8,45.9,1.52,365,Laxmi Nagar,no,0,yes,floor on top,bricks,1,yes,0,2
X10706868,08/07/16,31.9,33.8,88,1.8,45.9,1.52,365,Lodhi Colony,no,1,yes,floor on top,concrete,1,no,1,6
X10706869,08/07/16,,33.8,88,1.8,45.9,1.52,365,Patparganj slum,no,0,no,tin sheet,bricks,1,yes,1,2
X10706877,08/07/16,31.6,33.8,88,1.8,45.9,1.52,365,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,1,5
X10706886,08/07/16,33.2,33.8,88,1.8,45.9,1.52,365,Sarai Kale Khan,no,4,no,stone slab ,bricks,0,no,1,3
X10706887,08/07/16,32,33.8,88,1.8,45.9,1.52,365,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,0,5
X10706888,08/07/16,34.8,33.8,88,1.8,45.9,1.52,365,Railway Colony,no,3,no,concrete,bricks,1,no,1,2
X10706891,08/07/16,36.8,33.8,88,1.8,45.9,1.52,365,Sarai Kale Khan,no,2,no,tin sheet,bricks,1,yes,0,3
X10706892,08/07/16,32,33.8,88,1.8,45.9,1.52,365,Lodhi Colony,no,2,no,concrete,bricks,1,yes,1,6
X10706893,08/07/16,34.7,33.8,88,1.8,45.9,1.52,365,Railway Colony,no,1,no,stone slab ,bricks,1,no,1,2
X10706895,08/07/16,35.9,33.8,88,1.8,45.9,1.52,365,Sarai Kale Khan,no,4,no,tin sheet,bricks,1,no,0,3
X10706896,08/07/16,31.9,33.8,88,1.8,45.9,1.52,365,Sarai Kale Khan,no,4,no,stone slab ,bricks,1,yes,1,3
X10706897,08/07/16,33.7,33.8,88,1.8,45.9,1.52,365,Patparganj slum,no,0,no,concrete,bricks,1,no,0,2
X10706898,08/07/16,35.1,33.8,88,1.8,45.9,1.52,365,Laxmi Nagar,no,4,no,stone slab ,bricks,1,no,0.5,2
X10706899,08/07/16,34.2,33.8,88,1.8,45.9,1.52,365,Patparganj slum,no,0,no,stone slab ,bricks,0,no,1,2
X10706903,08/07/16,,33.8,88,1.8,45.9,1.52,365,Patparganj slum,no,1,no,tin sheet,bricks,1,no,1,2
X10706905,08/07/16,31.1,33.8,88,1.8,45.9,1.52,365,Lodhi Colony,no,0,yes,floor on top,bricks,0,yes,1,6
X10706907,08/07/16,35.9,33.8,88,1.8,45.9,1.52,365,Sarai Kale Khan,no,4,no,tin sheet,bricks,1,no,0,3
X10706914,08/07/16,32.8,33.8,88,1.8,45.9,1.52,365,Lodhi Colony,no,3,no,tin sheet ,bricks,0,yes,0.5,6
X10706926,08/07/16,32,33.8,88,1.8,45.9,1.52,365,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,1,5
X10706955,08/07/16,35.9,33.8,88,1.8,45.9,1.52,365,Lodhi Colony,no,2,no,tin sheet,bricks,0,no,0,6
X10692989,09/07/16,33.7,35.2,95,0.9,46.4,0,744,Railway Colony,yes,4,no,concrete,bricks,1,yes,1,2
X10692990,09/07/16,32.1,35.2,95,0.9,46.4,0,744,Kasturbha Nagar,yes,1,no,concrete,bricks,1,yes,1,5
X10692993,09/07/16,33.6,35.2,95,0.9,46.4,0,744,Sarai Kale Khan,yes,3,yes,floor on top,bricks,1,yes,0,3
X10692995,09/07/16,34.2,35.2,95,0.9,46.4,0,744,Lodhi Colony,yes,2,no,concrete,bricks,1,yes,1,6
X10692998,09/07/16,,35.2,95,0.9,46.4,0,744,Patparganj slum,yes,0,yes,floor on top,bricks,1,yes,1,2
X10693000,09/07/16,,35.2,95,0.9,46.4,0,744,Laxmi Nagar,yes,3,no,concrete,bricks,1,yes,1,2
X10706777,09/07/16,,35.2,95,0.9,46.4,0,744,Railway Colony,no,1,no,concrete,bricks,1,no,0,2
X10706780,09/07/16,35.6,35.2,95,0.9,46.4,0,744,Laxmi Nagar,no,4,no,tin sheet,bricks,1,no,0,2
X10706789,09/07/16,31.8,35.2,95,0.9,46.4,0,744,Sarai Kale Khan,no,2,yes,floor on top,bricks,1,yes,1,3
X10706790,09/07/16,34.7,35.2,95,0.9,46.4,0,744,Railway Colony,no,1,no,stone slab ,bricks,1,no,0,2
X10706791,09/07/16,32.3,35.2,95,0.9,46.4,0,744,Railway Colony,no,0,yes,floor on top,bricks,1,no,0.5,2
X10706792,09/07/16,32.4,35.2,95,0.9,46.4,0,744,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,1,5
X10706796,09/07/16,,35.2,95,0.9,46.4,0,744,Laxmi Nagar,no,3,no,concrete,bricks,1,no,1,2
X10706797,09/07/16,37.1,35.2,95,0.9,46.4,0,744,Patparganj slum,no,0,no,tin sheet ,bricks,1,no,0.5,2
X10706799,09/07/16,,35.2,95,0.9,46.4,0,744,Sarai Kale Khan,no,2,no,stone slab ,bricks,1,no,0.5,3
X10706800,09/07/16,35.1,35.2,95,0.9,46.4,0,744,Laxmi Nagar,no,2,yes,floor on top,bricks,1,no,1,2
X10706802,09/07/16,,35.2,95,0.9,46.4,0,744,Railway Colony,no,3,yes,floor on top,bricks,1,no,0,2
X10706806,09/07/16,35.1,35.2,95,0.9,46.4,0,744,Laxmi Nagar,no,4,no,concrete,bricks,1,yes,0.5,2
X10706809,09/07/16,,35.2,95,0.9,46.4,0,744,Lodhi Colony,no,2,no,tin sheet,cement ,1,yes,0,6
X10706810,09/07/16,32.9,35.2,95,0.9,46.4,0,744,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,0,5
X10706811,09/07/16,36.7,35.2,95,0.9,46.4,0,744,Railway Colony,no,1,no,stone slab ,bricks,1,no,0,2
X10706812,09/07/16,34.6,35.2,95,0.9,46.4,0,744,Lodhi Colony,no,2,no,concrete,bricks,1,yes,1,6
X10706813,09/07/16,34.6,35.2,95,0.9,46.4,0,744,Lodhi Colony,no,2,no,concrete,bricks,1,no,0,6
X10706814,09/07/16,38.5,35.2,95,0.9,46.4,0,744,Sarai Kale Khan,no,1,no,tin sheet,bricks ,1,yes,0.5,3
X10706815,09/07/16,32.9,35.2,95,0.9,46.4,0,744,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,0,5
X10706816,09/07/16,,35.2,95,0.9,46.4,0,744,Patparganj slum,no,0,no,tin sheet,bricks,1,no,0.5,2
X10706817,09/07/16,32.7,35.2,95,0.9,46.4,0,744,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,1,5
X10706827,09/07/16,31.5,35.2,95,0.9,46.4,0,744,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,1,5
X10706833,09/07/16,32.1,35.2,95,0.9,46.4,0,744,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,1,5
X10706834,09/07/16,35.4,35.2,95,0.9,46.4,0,744,Laxmi Nagar,no,4,no,concrete,bricks,0,no,0.5,2
X10706842,09/07/16,31.5,35.2,95,0.9,46.4,0,744,Kasturbha Nagar,no,0,yes,floor on top,bricks,1,yes,1,5
X10706851,09/07/16,35.2,35.2,95,0.9,46.4,0,744,Sarai Kale Khan,no,2,no,stone slab ,bricks,1,yes,0,3
X10706857,09/07/16,31.6,35.2,95,0.9,46.4,0,744,Lodhi Colony,no,1,yes,floor on top,concrete,1,no,1,6
X10706860,09/07/16,37.7,35.2,95,0.9,46.4,0,744,Sarai Kale Khan,no,4,no,tin sheet,bricks,1,no,0,3
X10706861,09/07/16,33.9,35.2,95,0.9,46.4,0,744,Lodhi Colony,no,2,no,concrete,bricks,0,yes,1,6
X10706867,09/07/16,32.8,35.2,95,0.9,46.4,0,744,Laxmi Nagar,no,0,yes,floor on top,bricks,1,yes,0,2
X10706868,09/07/16,32,35.2,95,0.9,46.4,0,744,Lodhi Colony,no,1,yes,floor on top,concrete,1,no,1,6
X10706869,09/07/16,,35.2,95,0.9,46.4,0,744,Patparganj slum,no,0,no,tin sheet,bricks,1,yes,1,2
X10706877,09/07/16,31.7,35.2,95,0.9,46.4,0,744,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,1,5
X10706886,09/07/16,35.6,35.2,95,0.9,46.4,0,744,Sarai Kale Khan,no,4,no,stone slab ,bricks,0,no,1,3
X10706887,09/07/16,32.2,35.2,95,0.9,46.4,0,744,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,0,5
X10706888,09/07/16,38.9,35.2,95,0.9,46.4,0,744,Railway Colony,no,3,no,concrete,bricks,1,no,1,2
X10706891,09/07/16,38.3,35.2,95,0.9,46.4,0,744,Sarai Kale Khan,no,2,no,tin sheet,bricks,1,yes,0,3
X10706892,09/07/16,32.1,35.2,95,0.9,46.4,0,744,Lodhi Colony,no,2,no,concrete,bricks,1,yes,1,6
X10706893,09/07/16,34.2,35.2,95,0.9,46.4,0,744,Railway Colony,no,1,no,stone slab ,bricks,1,no,1,2
X10706895,09/07/16,37.2,35.2,95,0.9,46.4,0,744,Sarai Kale Khan,no,4,no,tin sheet,bricks,1,no,0,3
X10706896,09/07/16,33.6,35.2,95,0.9,46.4,0,744,Sarai Kale Khan,no,4,no,stone slab ,bricks,1,yes,1,3
X10706897,09/07/16,34.1,35.2,95,0.9,46.4,0,744,Patparganj slum,no,0,no,concrete,bricks,1,no,0,2
X10706898,09/07/16,35.8,35.2,95,0.9,46.4,0,744,Laxmi Nagar,no,4,no,stone slab ,bricks,1,no,0.5,2
X10706899,09/07/16,35.4,35.2,95,0.9,46.4,0,744,Patparganj slum,no,0,no,stone slab ,bricks,0,no,1,2
X10706903,09/07/16,,35.2,95,0.9,46.4,0,744,Patparganj slum,no,1,no,tin sheet,bricks,1,no,1,2
X10706905,09/07/16,31.2,35.2,95,0.9,46.4,0,744,Lodhi Colony,no,0,yes,floor on top,bricks,0,yes,1,6
X10706907,09/07/16,36.9,35.2,95,0.9,46.4,0,744,Sarai Kale Khan,no,4,no,tin sheet,bricks,1,no,0,3
X10706914,09/07/16,34.8,35.2,95,0.9,46.4,0,744,Lodhi Colony,no,3,no,tin sheet ,bricks,0,yes,0.5,6
X10706926,09/07/16,32.2,35.2,95,0.9,46.4,0,744,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,1,5
X10706955,09/07/16,37.3,35.2,95,0.9,46.4,0,744,Lodhi Colony,no,2,no,tin sheet,bricks,0,no,0,6
X10692989,10/07/16,33.4,35.5,84,0.9,47.1,0,709,Railway Colony,yes,4,no,concrete,bricks,1,yes,1,2
X10692990,10/07/16,32.1,35.5,84,0.9,47.1,0,709,Kasturbha Nagar,yes,1,no,concrete,bricks,1,yes,1,5
X10692993,10/07/16,34.5,35.5,84,0.9,47.1,0,709,Sarai Kale Khan,yes,3,yes,floor on top,bricks,1,yes,0,3
X10692995,10/07/16,34.7,35.5,84,0.9,47.1,0,709,Lodhi Colony,yes,2,no,concrete,bricks,1,yes,1,6
X10692998,10/07/16,,35.5,84,0.9,47.1,0,709,Patparganj slum,yes,0,yes,floor on top,bricks,1,yes,1,2
X10693000,10/07/16,,35.5,84,0.9,47.1,0,709,Laxmi Nagar,yes,3,no,concrete,bricks,1,yes,1,2
X10706777,10/07/16,,35.5,84,0.9,47.1,0,709,Railway Colony,no,1,no,concrete,bricks,1,no,0,2
X10706780,10/07/16,34.8,35.5,84,0.9,47.1,0,709,Laxmi Nagar,no,4,no,tin sheet,bricks,1,no,0,2
X10706789,10/07/16,32.4,35.5,84,0.9,47.1,0,709,Sarai Kale Khan,no,2,yes,floor on top,bricks,1,yes,1,3
X10706790,10/07/16,34.9,35.5,84,0.9,47.1,0,709,Railway Colony,no,1,no,stone slab ,bricks,1,no,0,2
X10706791,10/07/16,32.6,35.5,84,0.9,47.1,0,709,Railway Colony,no,0,yes,floor on top,bricks,1,no,0.5,2
X10706792,10/07/16,31.6,35.5,84,0.9,47.1,0,709,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,1,5
X10706796,10/07/16,,35.5,84,0.9,47.1,0,709,Laxmi Nagar,no,3,no,concrete,bricks,1,no,1,2
X10706797,10/07/16,35.6,35.5,84,0.9,47.1,0,709,Patparganj slum,no,0,no,tin sheet ,bricks,1,no,0.5,2
X10706799,10/07/16,,35.5,84,0.9,47.1,0,709,Sarai Kale Khan,no,2,no,stone slab ,bricks,1,no,0.5,3
X10706800,10/07/16,35.2,35.5,84,0.9,47.1,0,709,Laxmi Nagar,no,2,yes,floor on top,bricks,1,no,1,2
X10706802,10/07/16,,35.5,84,0.9,47.1,0,709,Railway Colony,no,3,yes,floor on top,bricks,1,no,0,2
X10706806,10/07/16,34.8,35.5,84,0.9,47.1,0,709,Laxmi Nagar,no,4,no,concrete,bricks,1,yes,0.5,2
X10706809,10/07/16,,35.5,84,0.9,47.1,0,709,Lodhi Colony,no,2,no,tin sheet,cement ,1,yes,0,6
X10706810,10/07/16,33,35.5,84,0.9,47.1,0,709,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,0,5
X10706811,10/07/16,36.4,35.5,84,0.9,47.1,0,709,Railway Colony,no,1,no,stone slab ,bricks,1,no,0,2
X10706812,10/07/16,35,35.5,84,0.9,47.1,0,709,Lodhi Colony,no,2,no,concrete,bricks,1,yes,1,6
X10706813,10/07/16,34.7,35.5,84,0.9,47.1,0,709,Lodhi Colony,no,2,no,concrete,bricks,1,no,0,6
X10706814,10/07/16,39.5,35.5,84,0.9,47.1,0,709,Sarai Kale Khan,no,1,no,tin sheet,bricks ,1,yes,0.5,3
X10706815,10/07/16,33.2,35.5,84,0.9,47.1,0,709,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,0,5
X10706816,10/07/16,,35.5,84,0.9,47.1,0,709,Patparganj slum,no,0,no,tin sheet,bricks,1,no,0.5,2
X10706817,10/07/16,33,35.5,84,0.9,47.1,0,709,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,1,5
X10706827,10/07/16,31.7,35.5,84,0.9,47.1,0,709,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,1,5
X10706833,10/07/16,32.2,35.5,84,0.9,47.1,0,709,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,1,5
X10706834,10/07/16,35.1,35.5,84,0.9,47.1,0,709,Laxmi Nagar,no,4,no,concrete,bricks,0,no,0.5,2
X10706842,10/07/16,31.5,35.5,84,0.9,47.1,0,709,Kasturbha Nagar,no,0,yes,floor on top,bricks,1,yes,1,5
X10706851,10/07/16,34.9,35.5,84,0.9,47.1,0,709,Sarai Kale Khan,no,2,no,stone slab ,bricks,1,yes,0,3
X10706857,10/07/16,31.6,35.5,84,0.9,47.1,0,709,Lodhi Colony,no,1,yes,floor on top,concrete,1,no,1,6
X10706860,10/07/16,38.8,35.5,84,0.9,47.1,0,709,Sarai Kale Khan,no,4,no,tin sheet,bricks,1,no,0,3
X10706861,10/07/16,34.4,35.5,84,0.9,47.1,0,709,Lodhi Colony,no,2,no,concrete,bricks,0,yes,1,6
X10706867,10/07/16,32.8,35.5,84,0.9,47.1,0,709,Laxmi Nagar,no,0,yes,floor on top,bricks,1,yes,0,2
X10706868,10/07/16,31.7,35.5,84,0.9,47.1,0,709,Lodhi Colony,no,1,yes,floor on top,concrete,1,no,1,6
X10706869,10/07/16,,35.5,84,0.9,47.1,0,709,Patparganj slum,no,0,no,tin sheet,bricks,1,yes,1,2
X10706877,10/07/16,31.3,35.5,84,0.9,47.1,0,709,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,1,5
X10706886,10/07/16,35.7,35.5,84,0.9,47.1,0,709,Sarai Kale Khan,no,4,no,stone slab ,bricks,0,no,1,3
X10706887,10/07/16,32.4,35.5,84,0.9,47.1,0,709,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,0,5
X10706888,10/07/16,36.8,35.5,84,0.9,47.1,0,709,Railway Colony,no,3,no,concrete,bricks,1,no,1,2
X10706891,10/07/16,39.8,35.5,84,0.9,47.1,0,709,Sarai Kale Khan,no,2,no,tin sheet,bricks,1,yes,0,3
X10706892,10/07/16,32,35.5,84,0.9,47.1,0,709,Lodhi Colony,no,2,no,concrete,bricks,1,yes,1,6
X10706893,10/07/16,33.4,35.5,84,0.9,47.1,0,709,Railway Colony,no,1,no,stone slab ,bricks,1,no,1,2
X10706895,10/07/16,38,35.5,84,0.9,47.1,0,709,Sarai Kale Khan,no,4,no,tin sheet,bricks,1,no,0,3
X10706896,10/07/16,34.8,35.5,84,0.9,47.1,0,709,Sarai Kale Khan,no,4,no,stone slab ,bricks,1,yes,1,3
X10706897,10/07/16,34.1,35.5,84,0.9,47.1,0,709,Patparganj slum,no,0,no,concrete,bricks,1,no,0,2
X10706898,10/07/16,35.6,35.5,84,0.9,47.1,0,709,Laxmi Nagar,no,4,no,stone slab ,bricks,1,no,0.5,2
X10706899,10/07/16,35.5,35.5,84,0.9,47.1,0,709,Patparganj slum,no,0,no,stone slab ,bricks,0,no,1,2
X10706903,10/07/16,,35.5,84,0.9,47.1,0,709,Patparganj slum,no,1,no,tin sheet,bricks,1,no,1,2
X10706905,10/07/16,33,35.5,84,0.9,47.1,0,709,Lodhi Colony,no,0,yes,floor on top,bricks,0,yes,1,6
X10706907,10/07/16,37.6,35.5,84,0.9,47.1,0,709,Sarai Kale Khan,no,4,no,tin sheet,bricks,1,no,0,3
X10706914,10/07/16,33.9,35.5,84,0.9,47.1,0,709,Lodhi Colony,no,3,no,tin sheet ,bricks,0,yes,0.5,6
X10706926,10/07/16,32.5,35.5,84,0.9,47.1,0,709,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,1,5
X10706955,10/07/16,38.4,35.5,84,0.9,47.1,0,709,Lodhi Colony,no,2,no,tin sheet,bricks,0,no,0,6
X10692989,11/07/16,32.5,33.2,89,0.4,43.3,0,536,Railway Colony,yes,4,no,concrete,bricks,1,yes,1,2
X10692990,11/07/16,32,33.2,89,0.4,43.3,0,536,Kasturbha Nagar,yes,1,no,concrete,bricks,1,yes,1,5
X10692993,11/07/16,33.4,33.2,89,0.4,43.3,0,536,Sarai Kale Khan,yes,3,yes,floor on top,bricks,1,yes,0,3
X10692995,11/07/16,34.5,33.2,89,0.4,43.3,0,536,Lodhi Colony,yes,2,no,concrete,bricks,1,yes,1,6
X10692998,11/07/16,,33.2,89,0.4,43.3,0,536,Patparganj slum,yes,0,yes,floor on top,bricks,1,yes,1,2
X10693000,11/07/16,,33.2,89,0.4,43.3,0,536,Laxmi Nagar,yes,3,no,concrete,bricks,1,yes,1,2
X10706777,11/07/16,,33.2,89,0.4,43.3,0,536,Railway Colony,no,1,no,concrete,bricks,1,no,0,2
X10706780,11/07/16,35,33.2,89,0.4,43.3,0,536,Laxmi Nagar,no,4,no,tin sheet,bricks,1,no,0,2
X10706789,11/07/16,32.3,33.2,89,0.4,43.3,0,536,Sarai Kale Khan,no,2,yes,floor on top,bricks,1,yes,1,3
X10706790,11/07/16,33.8,33.2,89,0.4,43.3,0,536,Railway Colony,no,1,no,stone slab ,bricks,1,no,0,2
X10706791,11/07/16,32,33.2,89,0.4,43.3,0,536,Railway Colony,no,0,yes,floor on top,bricks,1,no,0.5,2
X10706792,11/07/16,31.8,33.2,89,0.4,43.3,0,536,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,1,5
X10706796,11/07/16,,33.2,89,0.4,43.3,0,536,Laxmi Nagar,no,3,no,concrete,bricks,1,no,1,2
X10706797,11/07/16,33.6,33.2,89,0.4,43.3,0,536,Patparganj slum,no,0,no,tin sheet ,bricks,1,no,0.5,2
X10706799,11/07/16,,33.2,89,0.4,43.3,0,536,Sarai Kale Khan,no,2,no,stone slab ,bricks,1,no,0.5,3
X10706800,11/07/16,33.9,33.2,89,0.4,43.3,0,536,Laxmi Nagar,no,2,yes,floor on top,bricks,1,no,1,2
X10706802,11/07/16,,33.2,89,0.4,43.3,0,536,Railway Colony,no,3,yes,floor on top,bricks,1,no,0,2
X10706806,11/07/16,33.8,33.2,89,0.4,43.3,0,536,Laxmi Nagar,no,4,no,concrete,bricks,1,yes,0.5,2
X10706809,11/07/16,,33.2,89,0.4,43.3,0,536,Lodhi Colony,no,2,no,tin sheet,cement ,1,yes,0,6
X10706810,11/07/16,32.2,33.2,89,0.4,43.3,0,536,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,0,5
X10706811,11/07/16,34.1,33.2,89,0.4,43.3,0,536,Railway Colony,no,1,no,stone slab ,bricks,1,no,0,2
X10706812,11/07/16,34.6,33.2,89,0.4,43.3,0,536,Lodhi Colony,no,2,no,concrete,bricks,1,yes,1,6
X10706813,11/07/16,33.9,33.2,89,0.4,43.3,0,536,Lodhi Colony,no,2,no,concrete,bricks,1,no,0,6
X10706814,11/07/16,34.9,33.2,89,0.4,43.3,0,536,Sarai Kale Khan,no,1,no,tin sheet,bricks ,1,yes,0.5,3
X10706815,11/07/16,32.8,33.2,89,0.4,43.3,0,536,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,0,5
X10706816,11/07/16,,33.2,89,0.4,43.3,0,536,Patparganj slum,no,0,no,tin sheet,bricks,1,no,0.5,2
X10706817,11/07/16,32.2,33.2,89,0.4,43.3,0,536,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,1,5
X10706827,11/07/16,31.9,33.2,89,0.4,43.3,0,536,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,1,5
X10706833,11/07/16,32.1,33.2,89,0.4,43.3,0,536,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,1,5
X10706834,11/07/16,33.2,33.2,89,0.4,43.3,0,536,Laxmi Nagar,no,4,no,concrete,bricks,0,no,0.5,2
X10706842,11/07/16,31.3,33.2,89,0.4,43.3,0,536,Kasturbha Nagar,no,0,yes,floor on top,bricks,1,yes,1,5
X10706851,11/07/16,35,33.2,89,0.4,43.3,0,536,Sarai Kale Khan,no,2,no,stone slab ,bricks,1,yes,0,3
X10706857,11/07/16,30.9,33.2,89,0.4,43.3,0,536,Lodhi Colony,no,1,yes,floor on top,concrete,1,no,1,6
X10706860,11/07/16,35.5,33.2,89,0.4,43.3,0,536,Sarai Kale Khan,no,4,no,tin sheet,bricks,1,no,0,3
X10706861,11/07/16,33.1,33.2,89,0.4,43.3,0,536,Lodhi Colony,no,2,no,concrete,bricks,0,yes,1,6
X10706867,11/07/16,32.4,33.2,89,0.4,43.3,0,536,Laxmi Nagar,no,0,yes,floor on top,bricks,1,yes,0,2
X10706868,11/07/16,31.2,33.2,89,0.4,43.3,0,536,Lodhi Colony,no,1,yes,floor on top,concrete,1,no,1,6
X10706869,11/07/16,,33.2,89,0.4,43.3,0,536,Patparganj slum,no,0,no,tin sheet,bricks,1,yes,1,2
X10706877,11/07/16,31.6,33.2,89,0.4,43.3,0,536,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,1,5
X10706886,11/07/16,33.3,33.2,89,0.4,43.3,0,536,Sarai Kale Khan,no,4,no,stone slab ,bricks,0,no,1,3
X10706887,11/07/16,31.7,33.2,89,0.4,43.3,0,536,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,0,5
X10706888,11/07/16,37.4,33.2,89,0.4,43.3,0,536,Railway Colony,no,3,no,concrete,bricks,1,no,1,2
X10706891,11/07/16,35,33.2,89,0.4,43.3,0,536,Sarai Kale Khan,no,2,no,tin sheet,bricks,1,yes,0,3
X10706892,11/07/16,32,33.2,89,0.4,43.3,0,536,Lodhi Colony,no,2,no,concrete,bricks,1,yes,1,6
